649.282464,1.761899,1.860718
649.457473,1.761880,1.860691
649.632482,1.761861,1.860664
649.807490,1.761843,1.860637
649.982499,1.761824,1.860610
650.157508,1.761806,1.860583
650.332517,1.761787,1.860556
650.507525,1.761768,1.860529
650.682534,1.761750,1.860502
650.857543,1.761731,1.860475
651.032552,1.761713,1.860448
651.207560,1.761694,1.860421
651.382569,1.761676,1.860394
651.557578,1.761657,1.860368
651.732587,1.761639,1.860341
651.907595,1.761620,1.860314
652.082604,1.761602,1.860287
652.257613,1.761583,1.860260
652.432622,1.761565,1.860234
652.607630,1.761547,1.860207
652.782639,1.761528,1.860180
652.957648,1.761510,1.860154
653.132657,1.761491,1.860127
653.307665,1.761473,1.860101
653.482674,1.761455,1.860074
653.657683,1.761436,1.860048
653.832692,1.761418,1.860021
654.007700,1.761400,1.859995
654.182709,1.761382,1.859968
654.357718,1.761363,1.859942
654.532727,1.761345,1.859915
654.707735,1.761327,1.859889
654.882744,1.761309,1.859862
655.057753,1.761291,1.859836
655.232762,1.761272,1.859810
655.407770,1.761254,1.859783
655.582779,1.761236,1.859757
655.757788,1.761218,1.859731
655.932797,1.761200,1.859705
656.107805,1.761182,1.859678
656.282814,1.761164,1.859652
656.457823,1.761146,1.859626
656.632832,1.761128,1.859600
656.807840,1.761110,1.859574
656.982849,1.761092,1.859548
657.157858,1.761074,1.859522
657.332867,1.761056,1.859496
657.507875,1.761038,1.859470
657.682884,1.761020,1.859444
657.857893,1.761002,1.859418
658.032902,1.760984,1.859392
658.207910,1.760966,1.859366
658.382919,1.760948,1.859340
658.557928,1.760930,1.859314
658.732937,1.760912,1.859288
658.907945,1.760895,1.859262
659.082954,1.760877,1.859237
659.257963,1.760859,1.859211
659.432972,1.760841,1.859185
659.607980,1.760823,1.859159
659.782989,1.760806,1.859134
659.957998,1.760788,1.859108
660.133007,1.760770,1.859082
660.308015,1.760752,1.859057
660.483024,1.760735,1.859031
660.658033,1.760717,1.859005
660.833042,1.760699,1.858980
661.008050,1.760682,1.858954
661.183059,1.760664,1.858929
661.358068,1.760646,1.858903
661.533077,1.760629,1.858878
661.708085,1.760611,1.858852
661.883094,1.760594,1.858827
662.058103,1.760576,1.858801
662.233112,1.760559,1.858776
662.408120,1.760541,1.858751
662.583129,1.760523,1.858725
662.758138,1.760506,1.858700
662.933147,1.760488,1.858675
663.108155,1.760471,1.858649
